,title,text,time,image,country,3let,countrycode
11, Iσραήλ: Κατέρριψε μη επανδρωμένο αεροσκάφος προερχόμενο από τον Λίβανο ,Ο στρατός του Ισραήλ κατέρριψε μη επανδρωμένο αεροσκάφος που εισήλθε στον ισραηλινό εναέριο χώρο από τον Λίβανο. Η δραστηριότητα drone είναι συχνή κατά μήκος των συνόρων.,2021-01-22 18:24:00,https://www.news247.gr/img/9937/9119776/337000/w140/140/israel.jpg,ελλάδα,,GR
12, Επιδείνωση του καιρού - Οδηγίες της Πολιτικής Προστασίας ,"Ισχυρές βροχές, καταιγίδες, θυελλώδεις άνεμοι και κατά τόπους χιονοπτώσεις προβλέπεται να εκδηλωθούν από τις μεσημβρινές ώρες του Σαββάτου 23/1 σε πολλές περιοχές της χώρας. ",2021-01-22 18:14:00,https://www.news247.gr/img/4467/9119866/914000/w140/140/kairos.jpg,ελλάδα,,GR
13," Κορονοϊός: Η διασπορά των 585 νέων κρουσμάτων - Σταθερά ""ψηλά"" η Αττική ",Πώς κατανέμονται γεωγραφικά τα 585 νέα κρούσματα που ανακοίνωσε το απόγευμα της Παρασκευής ο ΕΟΔΥ.,2021-01-22 18:07:00,https://www.news247.gr/img/5172/9115033/819000/w140/140/test2.jpg,ελλάδα,,GR
14," Ξενογιαννακοπούλου για συντάξεις: ""Ομολογία αποτυχίας η πρόσληψη ιδιώτη Project Manager"" ","Η Τομεάρχης Εργασίας και Κοινωνικών Υποθέσεων του ΣΥΡΙΖΑ - Προοδευτική Συμμαχία Μαριλίζας Ξενογιαννακοπούλου, άσκησε σκληρή κριτική στην κυβέρνηση μετά τις εξαγγελίες για πρόσληψη Project Manager",2021-01-22 17:55:00,https://www.news247.gr/img/8022/9119847/177000/w140/140/siriza.jpg,ελλάδα,,GR
15, Καλλιθέα: Μαχαίρωσε την 90χρονη γιαγιά του και συνελήφθη ,Συνελήφθη από την Αστυνομία ένας 49χρονος που μαχαίρωσε και τραυμάτισε μέσα στο σπίτι της την 90χρονη γιαγιά του,2021-01-22 17:54:00,https://www.news247.gr/img/3911/9119834/801000/w140/140/astynomia.jpg,ελλάδα,,GR
16," Ομολογία σοκ του προπονητή της 11χρονης: ""Είχαμε σχέση, δεν αποδέχομαι τον βιασμό"" ",H ωμή ομολογία του εγκλήματος της σεξουαλικής κακοποίησης της 11χρονης αθλήτριας της ιστιοπλοΐας από τον ίδιο τον θύτη.,2021-01-22 17:44:00,https://www.news247.gr/img/4489/9119843/914000/w140/140/viasmos.jpg,ελλάδα,,GR
17, Φωτίου: ''Υπάρχουν οστά κάτω από τη σημαία της Τουρκίας στον πενταδάκτυλο'' ,"""Το ίδιο θέατρο που έχει παιχτεί για την Αμμόχωστο και την επίσκεψη του κυρίου Ερντογάν, παίζεται και εδώ"", τονίζει στον ΑΝΤ1 Κύπρου ο Επίτροπος Προεδρίας, Φώτης Φωτίου.",2021-01-22 17:30:00,https://www.news247.gr/img/475/9119766/918000/w140/140/turkey.jpg,τουρκία,,TR
18, Ταραντίλης: Τι έχει να πει στους ανθρώπους του τουρισμού ο ΣΥΡΙΖΑ; ,Απάντηση του Υφυπουργού παρά τω Πρωθυπουργώ και Κυβερνητικού Εκπροσώπου Χρήστου Ταραντίλη στην ανακοίνωση του ΣΥΡΙΖΑ για τη συνεδρίαση του Ευρωπαϊκού Συμβουλίου,2021-01-22 17:07:00,https://www.news247.gr/img/6787/9100279/598000/w140/140/tarantilis.jpg,ελλάδα,,GR
19, Πόσοι Έλληνες χρωστούν στην εφορία ,"Αναρτήθηκαν στην ΑΑΔΕ, τα στοιχεία για τα χρέη των Ελλήνων στην εφορία. Η σύγκριση με το 2019. Τι ισχύει με το νέο ληξιπρόθεσμο.",2021-01-22 17:06:00,https://www.news247.gr/img/4098/9048426/224000/w140/140/aade.jpg,ελλάδα,,GR
20," Σοκ στην Ιταλία: Θάνατος 10χρονης, ενώ τράβαγε βίντεο για το Tik-Tok ","Μετά από τον τραγικό θάνατο 10χρονης την ώρα που τραβούσε βίντεο για το Tik-Tok, οι ιταλικές οργανώσεις ανηλίκων αξιώνουν προστασία και ελέγχους. ",2021-01-22 16:45:00,https://www.news247.gr/img/3492/9119770/984000/w140/140/tiktok1.jpg,ιταλία,,IT
21, Τράπεζα Πειραιώς: Στήριγμα των μικρών επιχειρήσεων με το πρόγραμμα ''Ψωνίζω στη Γειτονιά'' ,Στο πρόγραμμα μπορούν να συμμετέχουν μικρές ή πολύ μικρές επιχειρήσεις που διατηρούν φυσικό κατάστημα και δραστηριοποιούνται σε περισσότερους από 20 κλάδους της οικονομίας. ,2021-01-22 16:26:00,https://www.news247.gr/img/6458/9010158/411000/w140/140/peiraios.jpg,ελλάδα,,GR
22, Μετακλητοί: Οργή της Ένωσης Αποφοίτων της Εθνικής Σχολής Δημόσιας Διοίκησης ,Η Ένωση Αποφοίτων της Εθνικής Σχολής Δημόσιας Διοίκησης και Αυτοδιοίκησης δεν έκρυψε την ιδιαίτερη ενόχλησή της για τις συνεχείς προσλήψεις μετακλητών. ,2021-01-22 16:05:00,https://www.news247.gr/img/6734/7638130/966000/w140/140/dhmosio.jpg,ελλάδα,,GR
23, Project Manager για την έκδοση των εκκρεμών συντάξεων ,"Ο υπουργός Εργασίας Κωστής Χατζηδάκης, κατά την επίσκεψη του πρωθυπουργού Κυριάκου Μητσοτάκη, παρουσίασε τρεις μεγάλες πρωτοβουλίες του Υπουργείου, ενώ όπως είπε το ζήτημα των συντάξεων είναι για εκείνον ""η νέα ΔΕΗ"".",2021-01-22 15:38:00,https://www.news247.gr/img/173/9119692/334000/w140/140/xatzidakismitsotakis.jpg,ελλάδα,,GR
24, Τσίπρας σε εμπόρους: Μόνες λυσεις η μη επιστρεπτέα ενίσχυση και η γενναία ρύθμιση ιδιωτικού χρέους ,Ο Αλέξης Τσίπρας περιόδευσε στο Ιλιον και είχε επαφές με παράγοντες της αγοράς που δοκιμάζεται από την πανδημία. ,2021-01-22 15:29:00,https://www.news247.gr/img/7989/9119677/044000/w140/140/tsipras1.jpg,ελλάδα,,GR
25, Θεσσαλονίκη: Σταθερότητα ιικού φορτίου στα λύματα - Τι σημαίνει για την επανεκκίνηση δραστηριοτήτων ,"Σύμφωνα με τις μετρήσεις του ΑΠΘ, παρατηρείται στις δειγματοληψίες από την 1η μέχρι την 20ή Ιανουαρίου μία επιδημιολογική εικόνα που επιτρέπει ""στην Πολιτεία να σχεδιάσει τη σταδιακή επανεκκίνηση δραστηριοτήτων"".",2021-01-22 15:19:00,https://www.news247.gr/img/9351/9116952/536000/w140/140/thessaloniki.jpg,ελλάδα,,GR
26, Δραματική έκκληση δικηγόρων του Οτσαλάν: Έχουν να τον ακούσουν από τις 27 Απριλίου ,Ο Αμπντουλάχ Οτσαλάν ζει σε απόλυτη απομόνωση από τον έξω κόσμο εδώ και εννιά μήνες. Του απαγορεύουν ακόμα και τα τηλεφωνήματα. ,2021-01-22 15:17:00,https://www.news247.gr/img/6888/7590839/387000/w140/140/ocalan1.jpg,ελλάδα,,GR
27, Λευκορωσία: Άνδρας αυτοπυρπολήθηκε έξω από την έδρα της κυβέρνησης ,Σε νοσοκομείο μεταφέρθηκε ένας 35χρονος που αυτοπυρπολήθηκε έξω από τα κεντρικά γραφεία της κυβέρνησης στο Μινσκ.,2021-01-22 15:16:00,https://www.news247.gr/img/8931/9119559/048000/w140/140/belarus.jpg,λευκορωσία,,BY
28," Ισπανία: Η Amazon αυξάνει τα τέλη για τους Ισπανούς χρήστες μετά την επιβολή νέου ""ψηφιακού"" φόρου ","H Amazon ""απάντησε"" με αύξηση στα τέλη της για την Ισπανία στην κίνηση της ισπανικής κυβέρνησης να επιβάλλει ""ψηφιακό"" φόρο. ",2021-01-22 15:01:00,https://www.news247.gr/img/5814/9046355/167000/w140/140/amazon_logo.jpg,ισπανία,,ES
29, Η μαύρη λίστα φορολογικών παραδείσων της Ε.Ε. δεν περιλαμβάνει τους χειρότερους παραβάτες ,"Οι ευρωβουλευτές ενέκριναν ψήφισμα, πιέζοντας για αλλαγές στην κατάρτιση του καταλόγου φορολογικών παραδείσων της Ε.Ε., καθώς αυτή τη στιγμή κρίνεται ότι «προκαλεί σύγχυση και είναι αναποτελεσματικός».",2021-01-22 14:40:00,https://www.news247.gr/img/9540/9119579/030000/w140/140/forologikos_paradeisos.jpg,ελλάδα,,GR
30, Κορονοϊός: Νέα notam για τους ταξιδιώτες - Τι ισχύει για τις αφίξεις ,Έως τις 8 Φεβρουαρίου παρατείνονται οι αεροπορικές οδηγίες για τους επιβάτες που φτάνουην στην Ελλάδα από το εξωτερικό. Εξαιρείται το Ισραήλ.,2021-01-22 14:39:00,https://www.news247.gr/img/1174/9119608/009000/w140/140/airport.jpg,ελλάδα,,GR
31," Αυγενάκης: Διεθνείς κυρώσεις και οικονομικό ""ξεσκόνισμα"" στην ΕΙΟ μετά τις καταγγελίες Μπεκατώρου ","Έρχεται ένα ακόμη νομοσχέδιο ολοκλήρωσης της αθλητικής μεταρρύθμισης, δήλωσε ο υφυπουργός Αθλητισμού. ",2021-01-22 14:18:00,https://www.news247.gr/img/6357/9119575/573000/w140/140/avgenakis.jpg,ελλάδα,,GR
32, Βορεία Μακεδονία: Πολιτική θύελλα για την απογραφή του πληθυσμού ,"Η προσπάθεια για την απογραφή του πληθυσμού της γειτονικής χώρας προκαλεί και πάλι, όπως το 2011, πολιτικές αναταράξεις. ",2021-01-22 14:10:00,https://www.news247.gr/img/8326/8983075/471000/w140/140/zaef.jpg,μακεδονία,,MK
33, Βρετανία-κορονοϊός: Η αστυνομία διέλυσε γάμο με σχεδόν 400 καλεσμένους ,Οι αρχές της Μεγάλης Βρετανίας εντόπισαν γάμο ο οποίος διεξαγόταν με 400 καλεσμένους εν καιρώ λοκ-ντάουν. Ανησυχία στη χώρα από την παραβίαση των μέτρων. ,2021-01-22 13:49:00,https://www.news247.gr/img/346/9047743/622000/w140/140/police.jpg,ελλάδα,,GR
34, ΗΠΑ: Ο Ελπιδοφόρος προσευχήθηκε για Τζο Μπάιντεν και Κάμαλα Χάρις ,"Στην καθιερωμένη διαθρησκειακή ακολουθία για την ορκωμοσία του 46ου Προέδρου των ΗΠΑ, ο Αρχιεπίσκοπος Αμερικής Ελπιδοφόρος προσευχήθηκε για τον Τζο Μπάιντεν και την αντιπρόεδρο Κάμαλα Χάρις.",2021-01-22 13:42:00,https://www.news247.gr/img/5208/9119538/655000/w140/140/elpidophoros.jpg,ελλάδα,,GR
35," ""Σπάμε τη σιωπή"": Διαμαρτυρία φοιτητών του ΑΠΘ για τη βία κατά των γυναικών ","""Δεν πρόκειται για μεμονωμένα φαινόμενα. Είναι η κορυφή του παγόβουνου"" τόνισαν οι φοιτητές για τα φαινόμενα κακοποίησης γυναικών. Πάνω από 100 καταγγελίες εδώ και 30 χρόνια, για καθηγητή του ΑΠΘ.",2021-01-22 13:36:00,https://www.news247.gr/img/1347/9119744/615000/w140/140/aristoteleio.jpg,ελλάδα,,GR
36," Έγκλημα στα Χανιά: ""Δεν θυμάμαι τίποτα"" δηλώνει τώρα ο Νορβηγός ",O βασικός ύποπτος για το φόνο της 55χρονης στα Χάνια τόνισε κατά την απολογία του ότι δεν θυμάται τίποτα και ζήτησε συγγνώμη από την οικογένεια του θύματος. ,2021-01-22 13:21:00,https://www.news247.gr/img/3472/9119504/156000/w140/140/zarpanewss1.jpg,ελλάδα,,GR
37," Συγκλονίζει Κρητικός οδηγός: Πεσμένος 3,5 ώρες στον δρόμο μετά από εγκεφαλικό! ","Η πολύ μεγάλη περιπέτεια επαγγελματία Κρητικού οδηγού. Το εγκεφαλικό στο Μόναχο, η μάχη για τη ζωή και η κοροϊδία από την επιχείρηση και την ελληνική πολιτεία. ",2021-01-22 13:20:00,https://www.news247.gr/img/3158/9119471/822000/w140/140/creta1.jpg,ελλάδα,,GR
38, Θεσσαλονίκη: Οπαδοί του Άρη οι δράστες της ένοπλης επίθεσης σε βάρος δύο οπαδών του ΠΑΟΚ ,Ταυτοποιήθηκαν και αναζητούνται για να συλληφθούν οι δράστες της ένοπλης επίθεσης σε βάρος δύο οπαδών του ΠΑΟΚ στην Θεσσαλονίκη,2021-01-22 13:11:00,https://www.news247.gr/img/7199/9119476/246000/w140/140/5227101.jpg,ελλάδα,,GR
39, Σχολεία: Εισήγηση για ανοιγμα Γυμνασίων - Λυκείων την 1η Φεβρουαρίου ,"Κατά τη διάσκεψη τους τα μέλη της Επιτροπής Εμπειρογνωμόνων αποφάσισαν να εισηγηθούν την επιστροφή του συνόλου πλέον των μαθητών στα θρανία τη Δευτέρα 1η Φεβρουαρίου. Δεν ανοίγουν τα λύκεια στις ""κόκκινες"" περιοχές. ",2021-01-22 13:07:00,https://www.news247.gr/img/851/9119237/608000/w140/140/hisch.jpg,ελλάδα,,GR
40," ΕΚΤ: Ρυθμό ανάπτυξης 4,4% στην Ευρωζώνη προβλέπουν οι αναλυτές για το 2021 ",Οι εκτιμήσεις των αναλυτών για την ανάπτυξη της Ευρωζώνης μέσα στο 2021 παραμένουν σχετικά αισιόδοξες. ,2021-01-22 13:02:00,https://www.news247.gr/img/9752/9072958/976000/w140/140/ekt.jpg,ελλάδα,,GR
41," Σταικούρας: Πράσινο φως σε 74.420 αιτήσεις στο πρόγραμμα ""Γέφυρα"" ","""Στο διάστημα Φεβρουαρίου – Νοεμβρίου 2020, εν μέσω ακραίων συνθηκών, εκδόθηκαν 978 κανονιστικές πράξεις, από μηδενική βάση, για την αντιμετώπιση των επιδημιολογικών και οικονομικών συνεπειών της πανδημίας"" τόνισε ο υπουργός Οικονομικών.",2021-01-22 12:50:00,https://www.news247.gr/img/2893/9119457/212000/w140/140/staikoyras.jpg,ελλάδα,,GR
42, H Πολωνία απειλεί να κινηθεί νομικά κατά της Pfizer για τις καθυστερήσεις στα εμβόλια ,Οι καθυστερήσεις της Pfizer στις παραδόσεις των δόσεων του εμβολίου προκαλούν αναταράξεις και απειλές για προσφυγή στη δικαιοσύνη. ,2021-01-22 12:25:00,https://www.news247.gr/img/3087/9087773/638000/w140/140/pfizer3.jpg,πολωνία,,PL
43, ΤτΕ: Αύξηση 26% στα κρούσματα απάτης με κάρτες πληρωμών ,Το υψηλότερο ποσοστό της απάτης εκδηλώνεται στις συναλλαγές μέσω διαδικτύου. Οι άμεσες χρεώσεις συνεχίζουν να αποτελούν το πλέον ασφαλές μέσο πληρωμής δεδομένου. ,2021-01-22 12:08:00,https://www.news247.gr/img/7745/7644954/623000/w140/140/karta.jpg,ελλάδα,,GR
44, Ο Μπέρνι Σάντερς κατέκτησε το Twitter με το σπαθί του! Και τα γάντια του ,Ο 79χρονος γερουσιαστής Μπέρνι Σάντερς μαγνήτισε όλα τα βλέμματα στην ορκωμοσία Μπάιντεν και αναδείχθηκε ως το πιο αγαπητό πρόσωπο στο Twitter. Τα memes των χρηστών που ξεχώρισαν.,2021-01-22 12:07:00,https://www.news247.gr/img/2654/9119354/556000/w140/140/sanders.jpg,ελλάδα,,GR
45, Σε δυο πυλώνες η στήριξη της εστίασης από το Υπ. Οικονομικών ,"Τι θα προβλέπει η ρύθμιση που θα έρθει την επόμενη εβδομάδα στη Βουλή και θα αφορά όλα τα ""καυτά"" θέματα του χώρου της εστίασης. ",2021-01-22 11:51:00,https://www.news247.gr/img/364/9119356/104000/w140/140/estiatorio.jpg,ελλάδα,,GR
46, Ρωσία- Αλβανία: Διπλωματική κρίση με αφορμή τα μέτρα κατα του κορονοϊού ,Η Αλβανία απέλασε Ρώσο διπλωμάτη επειδή παραβίαζε τα μέτρα για τον περιορισμό της πανδημίας. Με τον ίδιο τρόπο απαντά η Ρωσία.,2021-01-22 11:49:00,https://www.news247.gr/img/9298/9119348/448000/w140/140/flags.jpg,ρωσία,,RU
47, Νότια Αφρική: Αγοράζει σε τριπλάσια τιμή το εμβόλιο της AstraZeneca ,To Υπουργείο Υγείας της Νοτίου Αφρικής ανακοίνωσε ότι το εμβόλιο της AstraZeneca της προσφέρεται σε σχεδόν τριπλάσια τιμή σε σχέση με αυτή που προσφέρθηκε στην Ευρώπη. ,2021-01-22 11:42:00,https://www.news247.gr/img/6059/9101016/974000/w140/140/astra.jpg,νότια αφρική,,ΖΑ
48, Τουρκία: Εξαλλος ο Σοϊλού γιατί δεν φυλακίστηκε περισσότερο πολίτης που είχε προσβάλει την οικογένειά του ,Ο Σουλεϊμάν Σοϊλού εξέφρασε την οργή του γιατί χρήστης των social media που πρόσβαλλε την οικογένειά του δεν παρέμεινε επί μακρόν στο κρατητήριο. ,2021-01-22 11:24:00,https://www.news247.gr/img/9181/7495501/398000/w140/140/soylu.jpg,τουρκία,,TR
49, Ηλιόπουλος: Αστυνομία στα πανεπιστήμια υπάρχει μόνο στην Τουρκία του Ερντογάν ,Έντονη κριτική στην κυβέρνηση για το νομοσχέδιο που αφορά στην τριτοβάθμια εκπαίδευση άσκησε ο εκπρόσωπος Τύπου του ΣΥΡΙΖΑ. Τι είπε για πανδημία και οικονομία.,2021-01-22 11:23:00,https://www.news247.gr/img/660/9119311/486000/w140/140/iliopoulos2.jpg,τουρκία,,TR
50," Πέθανε η Μίρα Φουρλάν, διάσημη για τους ρόλους της σε ""Babylon 5"" και ""Lost"" ","Ο επίσημος λογαριασμός της Μίρα Φουρλάν στο Twitter ανακοίνωσε την είδηση του θανάτου της. Η συγκινητική ανάρτηση του δημιουργού του ""Babylon 5"".",2021-01-22 10:59:00,https://www.news247.gr/img/4026/9119265/407000/w140/140/mira1.jpg,ελλάδα,,GR
51, Δανία: Ανέστειλε για πέντε ημέρες τις πτήσεις για Ντουμπάι λόγω κορονοϊού ,Τα ταξίδια Δανών σελέμπριτι στο Ντουμπάι ενόχλησαν την κυβέρνηση της χώρας που με τη σειρά της ανέστειλε προσωρινά τις πτήσεις για τον εν λόγω προορισμό. ,2021-01-22 10:35:00,https://www.news247.gr/img/8528/7624632/505000/w140/140/denmark.jpg,δανία,,DK
52, Ιαπωνία: Εκτίναξη των αυτοκτονιών των γυναικών μέσα στο 2020 ,"Εν μέσω πανδημίας οι αυτοκτονίες, ιδιαίτερα αυτές των γυναικών, αυξήθηκαν κατά πολύ στην Ιαπωνία. Τι δείχνουν τα στοιχεία.",2021-01-22 10:10:00,https://www.news247.gr/img/2460/7623744/711000/w140/140/covid1.jpg,ιαπωνία,,JP
53, ΣΥΡΙΖΑ: Κίνηση εντυπωσιασμού η πρόταση για πιστοποιητικό εμβολιασμού ,"""Το μόνο που μένει στον κ. Μητσοτάκη είναι ένα ακόμη πιστοποιητικό επιπολαιότητας και πολιτικής ανικανότητας"" σχολιάζει ο ΣΥΡΙΖΑ με αφορμή την πρόταση του πρωθυπουργού για πιστοποιητικό εμβολιασμού και τις επιφυλάξεις των Ευρωπαίων.",2021-01-22 10:06:00,https://www.news247.gr/img/9419/9119241/646000/w140/140/syriza.jpg,ελλάδα,,GR
54, Θρίλερ στην Κίνα: Εργάτες εγκλωβίστηκαν σε ορυχείο ,"Μάχη με το χρόνο δίνουν τα σωστικά συνεργεία στην Κίνα, καθώς 22 εργάτες εγκλωβίστηκαν σε ορυχείο. Ένας από αυτούς είναι νεκρός και δέκα αγνοούνται.",2021-01-22 09:51:00,https://www.news247.gr/img/8068/9119215/501000/w140/140/china01.jpg,κίνα,,CN
55, Ζάκυνθος: Συναγερμός μετά τον εντοπισμό 800 κιλών εκρηκτικών σε υπόγειο ,Η αγροικία έχει να κατοικηθεί περίπου 10 χρόνια ενώ η τεράστια ποσότητα δυναμίτη και εκρηκτικού γαλακτώματος που βρέθηκε ήταν αποθηκευμένη σε κουτιά και σε καλή κατάσταση.,2021-01-22 09:48:00,https://www.news247.gr/img/8851/9119226/574000/w140/140/astynomia.jpg,ελλάδα,,GR
56, Η πρώτη παρέμβαση της Πρώτης Κυρίας: Η Τζιλ Μπάιντεν έδωσε το στίγμα της ,Η εκπαιδευτικός στο επάγγελμα Τζιλ Μπάιντεν ευχαρίστησε όλους τους συναδέλφους της για την υπερπροσπάθεια μέσα στην πανδημία. ,2021-01-22 09:43:00,https://www.news247.gr/img/8788/9119208/902000/w140/140/biden1.jpg,ελλάδα,,GR
57, Μπλίνκεν: Θα εργαστώ για την ενίσχυση της σχέσης ασφαλείας μεταξύ ΗΠΑ - Ελλάδας ,"Η σχέση ασφάλειας ΗΠΑ - Ελλάδας είναι σημαντική για τα συμφέροντά μας στην Ανατολική Μεσόγειο και έχει αυξηθεί σημαντικά καθώς οι διμερείς δεσμοί έχουν βελτιωθεί, τονίζει ο υποψήφιος υπουργός Εξωτερικών των ΗΠΑ Άντονι Μπλίνκεν.",2021-01-22 09:40:00,https://www.news247.gr/img/8478/9119184/774000/w140/140/blinken.jpg,ελλάδα,,GR
58, Ονδούρα: Παράνομη για πάντα η άμβλωση ακόμα κι αν απειλείται η ζωή της μητέρας ,Το κοινοβούλιο της Ονδούρας ψήφισε υπέρ της περαιτέρω αυστηροποίησης του νόμου περι αμβλώσεων που απαγορεύονται ακόμα και σε περίπτωση βιασμού. Πλέον είναι αδύνατο να αλλάξει η νομοθεσία.,2021-01-22 09:31:00,https://www.news247.gr/img/5106/9119203/421000/w140/140/woman.jpg,ονδούρα,,HN
59," Σεισμός 4,6 Ρίχτερ μεταξύ Κρήτης και Κάσου ","Σεισμός μεγέθους 4,6 βαθμών σημειώθηκε λίγο πριν απο τις 9 το πρωί στη θαλάσσια περιοχή μεταξύ Κρήτης και Κάσου.",2021-01-22 09:22:00,https://www.news247.gr/img/1898/9119194/148000/w140/140/kasos.jpg,ελλάδα,,GR
60, Ορκωμοσία Μπάιντεν: Πόσοι περισσότεροι τηλεθεατές την είδαν σε σχέση με του Τραμπ ,Η ορκωμοσία του Τζο Μπάιντεν ξεπέρασε σε τηλεθέαση την αντίστοιχη του Ντόναλντ Τραμπ τέσσερα χρόνια πριν. ,2021-01-22 09:14:00,https://www.news247.gr/img/709/9117343/821000/w140/140/biden'soath.jpg,ελλάδα,,GR
61, Η ονομαστική καταγγελία της Μπεκατώρου στην Παγκόσμια Ομοσπονδία για την υπόθεση βιασμού ,"Η Σοφία Μπεκατώρου έδωσε στη δημοσιότητα την επιστολή των Ελλήνων Ολυμπιονικών προς τον πρόεδρο της Παγκόσμιας Ομοσπονδίας Ιστιοπλοΐας, που γίνεται ονομαστική καταγγελία για την υπόθεση του βιασμού της.",2021-01-22 08:59:00,https://www.news247.gr/img/4830/9119166/731000/w140/140/bekatorou.jpg,ελλάδα,,GR
